uuid,Void/Retire,Fully specified name:es,Short name:es,Fully specified name:en,Short name:en,Description:es,Data class,Data type,Answers,Members,Mappings|SAME-AS,Mappings|NARROWER-THAN,Mappings|BROADER-THAN
3cce8d4e-26fe-102b-80cb-0017a47871b2,,Artritis reumatoide,,Rheumatoid arthritis,,,Diagnosis,N/A,,,PIH:202;PIH:RHEUMATOID ARTHRITIS;SNOMED CT:69896004;ICD-10-WHO:M06.9,,
3ce14aba-26fe-102b-80cb-0017a47871b2,,Diarrea con sangre,,Bloody diarrhea,,,Diagnosis,N/A,,,PIH:2135;PIH:Bloody diarrhea;Liberia MoH:2 (Bloody Diarrhea),ICD-10-WHO:A09.0,
3ccd05be-26fe-102b-80cb-0017a47871b2,,Conjuntivitis,,Conjunctivitis,,,Diagnosis,N/A,,,PIH:117;PIH:CONJUNCTIVITIS;SNOMED CT:241759005,ICD-10-WHO:H10.0;Liberia MoH:34 (Conjunctivitis ),
3ccd2986-26fe-102b-80cb-0017a47871b2,,Escabiasis,,Scabies,,,Diagnosis,N/A,,,PIH:140;PIH:SCABIES,ICD-10-WHO:B86,
3ce6b1ee-26fe-102b-80cb-0017a47871b2,,Ansiedad,,Anxiety,,,Diagnosis,N/A,,,PIH:2719;PIH:ANXIETY DISORDER;CIEL:121543;SNOMED CT:48694002;ICD-10-WHO:F41.9,Liberia MoH:44 (Anxiety disorder),
115939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,presentación fetal defectuosa,,Malpresentation of fetus,,,Diagnosis,N/A,,,PIH:11688;CIEL:115939;SNOMED CT:80002007;IMO ProblemIT:13662,ICD-10-WHO:O32.9,
140951AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,macrosomía fetal,,Exceptionally large baby,,,Diagnosis,N/A,,,PIH:13540;CIEL:140951;SNOMED CT:276613009;IMO ProblemIT:14253;ICD-10-WHO:P08.0;3BT:10035432;ICPC2:A94,SNOMED CT:268818009;SNOMED CT:38206000,
122260AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ahogamiento o sumersión accidental,,Accidental drowning or submersion,,,Diagnosis,N/A,,,PIH:8489;CIEL:122260;SNOMED CT:217748000,ICD-10-WHO 2nd:W74;ICD-10-WHO:T75.1,
bdde58eb-4f12-4343-828a-412599ffc2c5,,otitis media aguda,,Acute Otitis Media,,,Diagnosis,N/A,,,PIH:3697;PIH:ACUTE OTITIS MEDIA;CIEL:149609;SNOMED CT:3110003;IMO ProblemIT:76055;3BT:10076716;ICPC2:H71,ICD-10-WHO:H66.9,
134006AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Embarazo molar,,Molar pregnancy,,,Diagnosis,N/A,,,PIH:14098;CIEL:134006;SNOMED CT:44782008;IMO ProblemIT:86430;3BT:10061478,ICD-10-WHO:O01.9,
125290AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dientes supernumerarios,,Supernumerary Tooth,,,Diagnosis,N/A,,,PIH:8903;CIEL:125290;SNOMED CT:367534004;ICD-10-WHO:K00.1,,
3ccfb3b8-26fe-102b-80cb-0017a47871b2,,Inoxicación alimentaria,,"Toxicity, food",,,Diagnosis,N/A,,,PIH:368;PIH:TOXICITY FOOD,ICD-10-WHO:A05.9,
165623AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Enfermedad debida a COVID-19,,Disease due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),,,Diagnosis,N/A,,,PIH:12813;CIEL:165623;SNOMED CT:840539006;SNOMED UK:1240751000000100,ICD-10-WHO:U07.1,
113205AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,rubéola,,Rubella,,,Diagnosis,N/A,,,PIH:7517;PIH:Rubella;CIEL:113205;SNOMED CT:36653000,ICD-10-WHO:B06.9;SNOMED CT:111867004,
3ccd0bf4-26fe-102b-80cb-0017a47871b2,,Dolor muscular,,Myalgia,,,Finding,N/A,,,PIH:121;PIH:MYALGIA;SNOMED CT:68962001;ICD-10-WHO:M79.1,,
124818AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Amenaza de parto prematuro,,Threatened Premature Labor,,,Diagnosis,N/A,,,PIH:7997;CIEL:124818;SNOMED CT:4946002,,ICD-10-WHO:O60.0
143153AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lesión contusa de rodilla,,Crushing Injury of Knee,,,Diagnosis,N/A,,,PIH:8450;CIEL:143153;SNOMED CT:38128008;ICD-10-WHO:S87.0;3BT:10023087;ICPC2:L81,,
3cccb4d8-26fe-102b-80cb-0017a47871b2,,Parásitos intestinales,,Intestinal Parasites,,,Diagnosis,N/A,,,PIH:67;PIH:Intestinal parasites,ICD-10-WHO:B82.9,
121875AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,pericarditis aguda,,Acute Pericarditis,,,Diagnosis,N/A,,,PIH:7603;PIH:Acute Pericarditis;CIEL:121875;SNOMED CT:15555002,ICD-10-WHO:I30.9;Liberia MoH:32 (Heart disease),
126292AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Quiste solitario de la mama,,Solitary Cyst of Breast,,,Diagnosis,N/A,,,PIH:8493;CIEL:126292;SNOMED CT:266578003;ICD-10-WHO:N60.0,,
138660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,hidrosadenitis supurativa,,Hidradenitis suppurativa,,,Diagnosis,N/A,,,PIH:10069;CIEL:138660;SNOMED CT:59393003;IMO ProblemIT:878;ICD-10-WHO:L73.2,,
116230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lordosis,,Lordosis,,,Diagnosis,N/A,,,PIH:9637;CIEL:116230;SNOMED CT:61960001;IMO ProblemIT:48861;ICD-10-WHO:M40.5,,
5c411844-7ece-468a-a877-0888c7161e68,,Resfriado común,,Acute nasopharyngitis,,,Diagnosis,N/A,,,PIH:7698;PIH:Common cold,Liberia MoH:6 (ARI);ICD-10-WHO:J00,
130155AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,pitiriasis alba,,Pityriasis Alba,,,Diagnosis,N/A,,,PIH:10124;CIEL:130155;SNOMED CT:402296004;IMO ProblemIT:643;ICD-10-WHO:L30.5,,
c00b2ff0-e3f2-4148-8443-4b36bdfd6062,,Pielonefritis,,Pyelonephritis,,,Diagnosis,N/A,,,PIH:6267;PIH:PYELONEPHRITIS;SNOMED CT:45816000;ICD-10-WHO:N12;Liberia MoH:14 (UTI),,
3ccd2364-26fe-102b-80cb-0017a47871b2,,Dolor torácico,,Chest Pain,,,Diagnosis,N/A,,,PIH:136;PIH:CHEST PAIN;CIEL:120749;SNOMED CT:29857009,ICD-10-WHO:R07.4,
155753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Picadura de insecto,,Contusion of soft tissue,,,Diagnosis,N/A,,,PIH:11573;CIEL:155753;SNOMED CT:428800008;ICD-10-WHO:T14.0,,
117711AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hallux valgus,,Hallux valgus,,,Diagnosis,N/A,,,PIH:9578;CIEL:117711;SNOMED CT:122480009;IMO ProblemIT:45469,ICD-10-WHO:M20.1,
143780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pie cavo,,Congenital Pes Cavus,,,Diagnosis,N/A,,,PIH:9600;CIEL:143780;SNOMED CT:205091006;IMO ProblemIT:311850;ICD-10-WHO:Q66.7;3BT:10017468;ICPC2:L82,,
136f3581-2d4e-42a2-ad86-6b48a334d881,,Migraña,,"Headache, Migraine",,,Diagnosis,N/A,,,PIH:3725;PIH:MIGRAINE,ICD-10-WHO:G43.9,
3ccc6636-26fe-102b-80cb-0017a47871b2,,Diarrea por parásitos,,Parasitic diarrhea,,,Diagnosis,N/A,,,"PIH:14;PIH:DIARRHEA, PARASITE",ICD-10-WHO:A06.9,
3cccc068-26fe-102b-80cb-0017a47871b2,,Neoplasia,,Neoplasm,,,Diagnosis,N/A,,,PIH:75;PIH:NEOPLASM;CIEL:115332;SNOMED CT:55342001;IMO ProblemIT:27096;Liberia MoH:39 (Tumor),ICD-10-WHO:D48.9,
131651AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,artrosis de la rodilla,,Osteoarthritis of Knee,,,Diagnosis,N/A,,,PIH:8350;CIEL:131651;SNOMED CT:239873007;IMO ProblemIT:513670;IMO ProblemIT:5922671;ICD-10-WHO:M17.9;3BT:20000068;ICPC2:L90,,
121936AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,miocarditis aguda,,Acute Myocarditis,,,Diagnosis,N/A,,,PIH:7601;PIH:Acute Myocarditis;CIEL:121936;SNOMED CT:46701001,Liberia MoH:32 (Heart disease);ICD-10-WHO:I40.9,
139963AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cuerpo extraño en tracto digestivo,,Foreign Body in Digestive Tract,,,Diagnosis,N/A,,,PIH:8469;CIEL:139963;SNOMED CT:33334006;3BT:10022473;ICPC2:D79,ICD-10-WHO:T18.9,
149496AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,amigdalitis aguda,,Acute Tonsillitis,,,Diagnosis,N/A,,,PIH:7208;PIH:Acute Tonsillitis;CIEL:149496;SNOMED CT:17741008,ICD-10-WHO:J03.9,
119685AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,cistitis,,Cystitis,,,Diagnosis,N/A,,,PIH:7240;PIH:Cystitis;CIEL:119685;SNOMED CT:38822007;Liberia MoH:14 (UTI),ICD-10-WHO:N30.9,
112783AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Esguince o desgarro muscular de tobillo,,Ankle sprain or strain,,,Diagnosis,N/A,,,PIH:9548;CIEL:112783;SNOMED CT:44465007;IMO ProblemIT:79356;3BT:10026533;ICPC2:L77,ICD-10-WHO:S93.4,
127331AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,rosácea,,Rosacea,,,Diagnosis,N/A,,,PIH:10026;CIEL:127331;SNOMED CT:398909004;IMO ProblemIT:818;ICD-10-WHO:L71.9,,
130088AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,placa de psoriasis,,Plaque psoriasis,,,Diagnosis,N/A,,,PIH:10031;CIEL:130088;SNOMED CT:200965009;IMO ProblemIT:370948;3BT:10084261;ICPC2:S91,ICD-10-WHO:L40.8,
118040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fractura de pie,,Fracture of Foot,,,Diagnosis,N/A,,,PIH:8550;CIEL:118040;SNOMED CT:15574005;3BT:10034231;ICPC2:L74,ICD-10-WHO:S92.9,
3cde693a-26fe-102b-80cb-0017a47871b2,,Marasmo,,Marasmus,Marasmus,,Diagnosis,N/A,,,PIH:1818;PIH:MARASMUS,ICD-10-WHO:E41;Liberia MoH:41 (Malnutrition),
134788AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tumor maligno de próstata,,Malignant Tumor of Prostate,,,Diagnosis,N/A,,,PIH:7916;CIEL:134788,ICD-10-WHO:C61;SNOMED CT:399068003,
159015AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Síntomas del sistema urinario,,Symptoms involving urinary system,,,Diagnosis,N/A,,,PIH:7224;PIH:Symptoms involving urinary system;CIEL:159015;SNOMED CT:249274008,ICD-10-WHO:R39.8;SNOMED CT:42063007,
3cd15934-26fe-102b-80cb-0017a47871b2,,Hiperemesis gravídica,,Hyperemesis gravidarum,,,Diagnosis,N/A,,,PIH:490;PIH:HYPEREMESIS GRAVIDARUM;SNOMED CT:14094001;ICD-10-WHO:O21.9,,
130967AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ataque de pánico,,Panic attack,,,Diagnosis,N/A,,,PIH:9330;CIEL:130967;SNOMED CT:225624000;IMO ProblemIT:58460;ICD-10-WHO:F41.0;3BT:10077686;ICPC2:P74,Liberia MoH:44 (Anxiety disorder),
119656AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,úlcera por presión,,Decubitus ulcer,,,Diagnosis,N/A,,,PIH:7206;PIH:Decubitus Ulcer;CIEL:119656;SNOMED CT:400192002,ICD-10-WHO:L89.9,
130304AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,faringolaringitis,,Pharyngolaryngitis,,,Diagnosis,N/A,,,PIH:7609;PIH:Pharyngolaryngitis;CIEL:130304;SNOMED CT:195709006,SNOMED CT:55355000;ICD-10-WHO:J06.0,
3cce7232-26fe-102b-80cb-0017a47871b2,,Colecistitis,,Cholecystitis,,,Diagnosis,N/A,,,PIH:185;PIH:CHOLECYSTITIS;SNOMED CT:76581006;ICD-10-WHO:K81.9,,
3ccc9624-26fe-102b-80cb-0017a47871b2,,Embarazo ectópico,,"Pregnancy, Ectopic",,,Diagnosis,N/A,,,PIH:46;PIH:Ectopic pregnancy;CIEL:46;SNOMED CT:34801009,ICD-10-WHO:O00.9,
113292AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,cuerpo extraño retenido en el ojo,,Foreign body in eye,,,Diagnosis,N/A,,,PIH:7484;PIH:Foreign Body in Eye;CIEL:113292;SNOMED CT:82576008,ICD-10-WHO:T15.9,
133126AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,neuralgia,,Neuralgia,,,Diagnosis,N/A,,,PIH:9702;CIEL:133126;SNOMED CT:16269008;IMO ProblemIT:50619;3BT:10071351;ICPC2:N29,ICD-10-WHO:M79.2,
3cce5dd8-26fe-102b-80cb-0017a47871b2,,Gastritis,,Gastritis,,,Diagnosis,N/A,,,PIH:172;PIH:GASTRITIS,ICD-10-WHO:K29.7,
3cce889e-26fe-102b-80cb-0017a47871b2,,Helmintiasis,,Helminthiasis,,,Diagnosis,N/A,,,PIH:199;PIH:HELMINTHIASIS;CIEL:199;SNOMED CT:27601005;ICPC2:D96,ICD-10-WHO:B83.9,
3cce9514-26fe-102b-80cb-0017a47871b2,,Depresion,,Depression,,,Diagnosis,N/A,,,PIH:207;PIH:DEPRESSION;CIEL:119537;SNOMED CT:35489007;IMO ProblemIT:41696;AMPATH:207;AMPATH:6038,ICD-10-WHO:F32.9;Liberia MoH:45 (Mood disorder),
134838AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tumor maligno del intestino,,Malignant tumor of intestine,,,Diagnosis,N/A,,,PIH:7593;PIH:Malignant Tumor of Intestine;CIEL:134838;SNOMED CT:363508008,ICD-10-WHO:C26.0,
121832AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,sinusitis aguda,,Acute Sinusitis,,,Diagnosis,N/A,,,PIH:7599;PIH:Acute Sinusitis;CIEL:121832;SNOMED CT:15805002,ICD-10-WHO:J01.9,
143672AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,sífilis congénita,,Congenital syphilis (infant under 1 year old),,,Diagnosis,N/A,,,PIH:7589;PIH:Congenital Syphilis;CIEL:143672;SNOMED CT:35742006;Liberia MoH:13 (STI),,ICD-10-WHO:A50.9
7018a636-4e28-4681-969d-9caf98178abb,,Insuficiencia hepática,,Liver failure,,,Diagnosis,N/A,,,PIH:3682;PIH:LIVER FAILURE;CIEL:117598;SNOMED CT:59927004;ICD-10-WHO:K72.9,,
119624AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Trombosis venosa profunda,,Deep vein thrombosis,,,Diagnosis,N/A,,,PIH:8323;CIEL:119624;SNOMED CT:128053003;3BT:10117160;ICPC2:K94,ICD-10-WHO:I80.2,
3cdbd670-26fe-102b-80cb-0017a47871b2,,Tuberculosis extrapulmonar,,Extra-pulmonary tuberculosis,EP_TB,,Diagnosis,Coded,,,PIH:1547;PIH:EXTRA-PULMONARY TUBERCULOSIS;CIEL:5042;SNOMED CT:423997002;ICD-10-WHO:A18.8,,
5c83dc07-c8ca-4dd8-8d69-abe99b0cf774,,VIH en el embarazo,,"Human immunodeficiency disease complicating pregnancy, childbirth and the puerperium",,,Diagnosis,N/A,,,PIH:7560;PIH:HIV complicating pregnancy,ICD-10-WHO:O98.7,
113888AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Recién nacido postérmino,,"Post-term infant, not heavy-for-dates",,,Diagnosis,N/A,,,PIH:9454;CIEL:113888;SNOMED CT:79995002;IMO ProblemIT:14257;ICD-10-WHO:P08.2,,
118189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Mastopatía fibroquística difusa,,Diffuse Cystic Mastopathy,,,Diagnosis,N/A,,,PIH:8318;CIEL:118189;SNOMED CT:27431007;ICD-10-WHO:N60.1;3BT:10085915,,
142974AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cistocele,,Cystocele,,,Diagnosis,N/A,,,PIH:8418;CIEL:142974;SNOMED CT:252005008;ICD-10-WHO:N81.1;3BT:10115582,,
3ce16838-26fe-102b-80cb-0017a47871b2,,Vaginosis bacteriana,,"Bacterial vaginosis, non-specified",Bacterial vaginosis,,Finding,N/A,,,"PIH:2155;PIH:BACTERIAL VAGINOSIS, NON-SPECIFIED;SNOMED CT:419760006;ICD-10-WHO:N76.0",,
112276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ataque isquémico transitorio,,Transient Cerebral Ischemia,,,Diagnosis,N/A,,,PIH:9327;CIEL:112276;SNOMED CT:266257000;IMO ProblemIT:85164;ICD-10-WHO:G45.9;3BT:10097703;ICPC2:K89,,
3cd97cc2-26fe-102b-80cb-0017a47871b2,,Desnutrición moderada,,Mild protein-energy malnutrition,,,Diagnosis,N/A,,,PIH:1311;PIH:MALNUTRITION M1;SNOMED CT:190605005;ICD-10-WHO:E44.1,Liberia MoH:41 (Malnutrition),
114730AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,orquitis y epididimitis,,Orchitis and Epididymitis,,,Diagnosis,N/A,,,PIH:7505;PIH:Orchitis and Epididymitis;CIEL:114730;SNOMED CT:197983000,ICD-10-WHO:N45.9,
157409AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Artritis juvenil,,"Juvenile arthritis, unspecified",,,Diagnosis,N/A,,,PIH:9625;CIEL:157409;SNOMED CT:239796000;IMO ProblemIT:1524489;ICD-10-WHO:M08.9,,
141600AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Falta de aliento,,Shortness of breath,,,Diagnosis,N/A,,,PIH:12882;CIEL:141600;SNOMED CT:267036007;IMO ProblemIT:27423;ICD-10-WHO:R06.0;3BT:10028068;ICPC2:R02,,
3ccc97a0-26fe-102b-80cb-0017a47871b2,,Preeclampsia,,"Pregnancy, Pre Eclampsia",,,Diagnosis,N/A,,,"org.openmrs.module.emrapi:PregnancyComplications;PIH:47;PIH:PREGNANCY, HYPERTENSION ASSOCIATED;CIEL:129251;SNOMED CT:398254007",ICD-10-WHO:O14.9;Liberia MoH:56 (Pre-eclampsia),
3cce0a90-26fe-102b-80cb-0017a47871b2,,Epilepsia,,Epilepsy,,,Diagnosis,N/A,,,PIH:155;PIH:EPILEPSY;CIEL:155;SNOMED CT:84757009,Liberia MoH:49 (Epilepsy);ICD-10-WHO:G40.9,
131602AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,otalgia,,Otalgia,,,Diagnosis,N/A,,,PIH:7605;PIH:Otalgia;CIEL:131602;SNOMED CT:16001004;AMPATH:1472,ICD-10-WHO:H92.0,
3ccccc20-26fe-102b-80cb-0017a47871b2,,Intoxicación,,Toxicity,,,Diagnosis,N/A,,,"PIH:83;PIH:TOXICITY, NOT OTHERWISE SPECIFIED;SNOMED CT:75478009",ICD-10-WHO:T65.9,
cbde94b4-214a-4c25-a8e3-c39f787064f8,,Tricomoniasis,,Trichomoniasis,,,Diagnosis,N/A,,,PIH:7120;PIH:Trichomoniasis;CIEL:117146;SNOMED CT:56335008,ICD-10-WHO:A59.9;Liberia MoH:13 (STI),
3cd4d0c8-26fe-102b-80cb-0017a47871b2,,disfagia,,Dysphagia,,,Diagnosis,N/A,,,PIH:881;PIH:DYSPHAGIA;CIEL:118789;SNOMED CT:40739000;IMO ProblemIT:41555;AMPATH:881;ICD-10-WHO:R13;3BT:10027911;ICPC2:D21,SNOMED CT:288939007,
330d227b-fada-4b8b-a05c-ba56b8e96e19,,Deshidratación severa,,Severe dehydration,,,Diagnosis,N/A,,,PIH:9345;CIEL:154015;SNOMED CT:34095006;ICD-10-WHO:E86,,
cb3b4cf0-e042-4b53-9509-befbfeca3589,,Diabetes mellitus preexistente en el embarazo,,Pre-gestational diabetes,,,Diagnosis,N/A,,,PIH:7961;PIH:Pre-gestational diabetes,ICD-10-WHO:O24.3,
3cccb082-26fe-102b-80cb-0017a47871b2,,Parotiditis,,Mumps,,,Diagnosis,N/A,,,PIH:64;PIH:MUMPS,ICD-10-WHO:B26.9,
fac0b0d9-945b-40a9-a865-2176f61f6059,,Meningitis viral,,Viral Meningitis,,,Diagnosis,N/A,,,PIH:3110;PIH:VIRAL MENINGITIS,ICD-10-WHO:A87.9;Liberia MoH:18 (Meningitis ),
112454AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Trastornos de la articulación temporomaxilar,,Temporomandibular joint disorder,,,Diagnosis,N/A,,,PIH:8901;CIEL:112454;SNOMED CT:41888000;ICD-10-WHO:K07.6;3BT:10111695;ICPC2:D82,,
117625AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,enfermedad hemolítica del feto O recién nacido por isoinmunización,,Hemolytic disease due to isoimmunization of fetus or newborn,,,Diagnosis,N/A,,,PIH:9426;CIEL:117625;SNOMED CT:387705004;IMO ProblemIT:196106,ICD-10-WHO:P55.9,
145600AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,urticaria colinérgica,,Cholinergic Angio-Oedema-Urticaria,,,Diagnosis,N/A,,,PIH:10082;CIEL:145600;SNOMED CT:73098005;IMO ProblemIT:543;ICD-10-WHO:L50.5;3BT:10018648;ICPC2:S98,,
144409AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Contusión,,Concussion,,,Diagnosis,N/A,,,PIH:8591;CIEL:144409;SNOMED CT:81371004;ICD-10-WHO:S06.0;3BT:10021053;ICPC2:N79,Liberia MoH:16c (other injury),
116688AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Tumefaccion, masa o prominencia intraabdominal y pelvica",,"Abdominal or Pelvic Swelling, Mass or Lump",,,Diagnosis,N/A,,,PIH:8522;CIEL:116688;SNOMED CT:274719002;ICD-10-WHO:R19.0,,
142158AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dislocación de mandíbula,,Dislocation of Jaw,,,Diagnosis,N/A,,,PIH:8324;CIEL:142158;SNOMED CT:302964004;ICD-10-WHO:S03.0,,
123455AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,leiomioma del útero,,Uterine leiomyoma,,,Diagnosis,N/A,,,PIH:8009;CIEL:123455;SNOMED CT:95315005;IMO ProblemIT:29507;ICD-10-WHO:D25.9,,
60184910-5086-4110-a501-382c1c991286,,Convulsiones generalizadas,,Grand mal seizure,,,Diagnosis,N/A,,,PIH:6833;PIH:Generalized Tonic-clonic seizure;SNOMED CT:54200006,ICD-10-WHO:G40.6;Liberia MoH:49 (Epilepsy),
3cebc756-26fe-102b-80cb-0017a47871b2,,trastorno del encéfalo,,Encephalopathy,,,Diagnosis,N/A,,,PIH:5345;PIH:ENCEPHALOPATHY;CIEL:119288;SNOMED CT:81308009,SNOMED CT:386806002;ICD-10-WHO:G93.4,
3cd134f4-26fe-102b-80cb-0017a47871b2,,Ezquizofrenia,,Schizophrenia,,,Diagnosis,N/A,,,PIH:467;PIH:SCHIZOPHRENIA;CIEL:113155;SNOMED CT:58214004;ICD-10-WHO:F20.9;Liberia MoH:43 (Schizophrenia),,
139059AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,pirosis,,Heartburn,,,Diagnosis,N/A,,,PIH:8873;SNOMED CT:16331000;ICD-10-WHO:R12;3BT:10085496;ICPC2:D03,,
3ccd40ce-26fe-102b-80cb-0017a47871b2,,Bronquitis,,Bronchitis,,,Diagnosis,N/A,,,PIH:147;PIH:BRONCHITIS,Liberia MoH:6 (ARI);ICD-10-WHO:J40,
162208AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Control del niño sano menos de 28 días de vida extrauterina,,"Well baby exam, 8 to 28 days old",,,Diagnosis,N/A,,,PIH:9349;CIEL:162208;IMO ProblemIT:814483,ICD-10-WHO:Z00.1;SNOMED CT:410620009,
139233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Síndrome de Guillán-Barré,,Guillain-Barré syndrome,,,Diagnosis,N/A,,,PIH:10593;CIEL:139233;SNOMED CT:40956001;IMO ProblemIT:26982;ICD-10-WHO:G61.0,SNOMED CT:129131007,
136883AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lesión del manguito rotador,,Injury of tendon of the rotator cuff of shoulder,,,Diagnosis,N/A,,,PIH:9544;CIEL:136883;SNOMED CT:307731004;IMO ProblemIT:300861,Liberia MoH:16c (other injury);ICD-10-WHO:S46.0,
148900AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pólipo anal,,Anal Polyp,,,Diagnosis,N/A,,,PIH:8505;CIEL:148900;SNOMED CT:88580009;ICD-10-WHO:K62.0;3BT:10007685;ICPC2:D78,,
fe7787ea-59ba-4427-b3df-62e9dc74d4a3,,Enfermedad cardiaca hipertensiva,,Hypertensive heart disease,,,Diagnosis,N/A,,,PIH:3071;PIH:HYPERTENSIVE HEART DISEASE;CIEL:117386;SNOMED CT:64715009;ICD-10-WHO:I11,Liberia MoH:32 (Heart disease),
123813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,testículo no descendido,,Undescended testicle,,,Diagnosis,N/A,,,PIH:7500;PIH:Undescended Testicle;CIEL:123813;SNOMED CT:204878001,ICD-10-WHO:Q53.9,
152125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,muerte por secuelas de causas obstétricas directas,,Death from Sequelae of Direct Obstetric Causes,,,Diagnosis,N/A,,,PIH:14103;CIEL:152125;SNOMED CT:200156003;IMO ProblemIT:599282;ICD-10-WHO:O97,,
132425AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,oligoamnios,,Oligohydramnios,,,Diagnosis,N/A,,,PIH:8016;CIEL:132425;SNOMED CT:59566000;ICD-10-WHO:O41.0;3BT:10073982,,
135585AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,afonía,,Loss of Voice,,,Diagnosis,N/A,,,PIH:10631;CIEL:135585;SNOMED CT:441913003;IMO ProblemIT:27758;ICD-10-WHO:R49.1,,
117529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,embarazo de alto riesgo,,High-risk pregnancy,,,Diagnosis,N/A,,,PIH:8861;CIEL:117529;SNOMED CT:47200007,ICD-10-WHO:Z35.9,
157512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Absceso hepático excluyendo absceso amebiano del hígado,,liver abscess excluding amebic liver abscess,,,Diagnosis,N/A,,,PIH:8369;CIEL:157512;SNOMED CT:197325003,ICD-10-WHO:K75.0,
142452AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,pie diabético,,Diabetic Foot,,,Diagnosis,N/A,,,PIH:11441;CIEL:142452;SNOMED CT:280137006;IMO ProblemIT:300284,ICD-10-WHO:E14.6,
113034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,queratosis seborreica,,Seborrheic keratosis,,,Diagnosis,N/A,,,PIH:10085;CIEL:113034;SNOMED CT:398838000;IMO ProblemIT:31895;ICD-10-WHO:L82,,
